Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
119,1165,30.617039240759887,3.7811502493224607,3.9999999999999996,2.288956429210646,3.988416114525972,3.6356875897560292,3.9999999999999996,54.57481892438691,75.00000000000001,5.674920091414601,50.00000000000001,50.00000000000001,50.00000000000001,30.617038892635012,3.7811584816785917,3.9999999999999996,2.288962730946981,3.988423545804359,3.635682799927214,3.9999999999999996,54.57443949788204,75.00000000000001,5.6749884209994415,50.00000000000001,50.00000000000001,50.00000000000001,76709.70013165349,206673.7239952103,10411.657617673169,152401.73339685568,1329699.3415280443,6322.99714418351,1329.3032340861773,7395.067605604342,11740.218686531201,3514.906750326985,952.0218184241703,113771.37899954744,26.561908599635945,15.314098103352453,1.7058310585491365,328.83701182552295,3772834.327611723,42033.124623612755,123.75866895515293,91229.76896052284,695066.6880509806,23678.946662994927,1085.3826990258553,2247.757745973497,5035293.972709214,279426.6154808261,13254.82510596545,870360.5599983609,4.731988074796015e-09,8.178312511342962e-09,8.741178337652471e-06,1.2749279173588434e-06,2.8322453440454405e-07,3.104107751962495e-06,1.2066061050467552e-05,8.922291697987832e-06,0.00041719795685966335,0.00039754953543840376,0.005315964990454207,0.00013766614933237572,0.006216376474256312,0.005159464334565718,0.17532266183175335,0.006953329812208743,9.139444235855281e-09,1.3260035280871565e-07,4.5018776589804196e-06,2.406586475285318e-06,2.661679756872009e-08,3.4082194690915765e-07,1.9379214520580856e-05,1.6342004726367705e-05,1.075315492477495e-08,3.5063561812553946e-08,2.1352439174438676e-06,6.429098391483543e-08,679.1954755783081,91,0
194,1435,30.617385204854017,3.78115968251626,3.9999999999999996,2.288913672270353,3.9691808667294968,3.7657655414623137,3.9999999999999996,54.58701085750523,75.00000000000001,5.671508889895056,50.00000000000001,50.00000000000001,50.00000000000001,30.617385175867014,3.7811598627762466,3.9999999999999996,2.288915328631751,3.969176066988168,3.765789663357802,3.9999999999999996,54.586959667964834,75.00000000000001,5.67151783230323,50.00000000000001,50.00000000000001,50.00000000000001,76804.15697205381,206755.34613677947,10413.738303501901,152434.0539754869,1276690.0911225262,6050.148124729107,1212.5617635287022,6968.867453186321,11756.21411308593,3518.193869479358,952.8901152541846,113893.55024097083,26.58655248649794,15.351279650348667,1.702419342027659,329.0220453022618,4104666.301812686,37987.24626184559,157.87300576879352,91833.67134842166,689643.7806409274,23651.49330462701,1084.0822232788994,2278.599322953109,5035419.2715563625,279459.6577280705,13256.30753196874,870429.4496490755,4.733961048160688e-09,8.181855830465112e-09,8.742821797114945e-06,1.275123606242854e-06,2.9772992772092065e-07,3.1388170528305526e-06,1.2691084283598593e-05,8.929512099925123e-06,0.00041674888402845817,0.0003971717493916112,0.005310431072816155,0.0001374996795539203,0.006216081017584994,0.005160113809375918,0.1753287840867681,0.006952935997275033,8.828819034415911e-09,1.3005277648879832e-07,4.258501945300229e-06,2.397664167283649e-06,2.663223791829781e-08,3.4096969264022203e-07,1.938761646784892e-05,1.6349085058065028e-05,1.0757881588220334e-08,3.5078894729896674e-08,2.136191098442412e-06,6.431958218398003e-08,836.7651288509369,112,0
107,808,30.617478814573182,3.7811633656456998,3.9999999999999996,2.288956890497765,3.9815185352300864,3.7074571045787734,3.9999999999999996,54.576238460821955,75.00000000000001,5.674512342444944,50.00000000000001,50.00000000000001,50.00000000000001,30.617478812133555,3.7811632656457,3.9999999999999996,2.288956890497765,3.9815185352300864,3.7074571045787734,3.9999999999999996,54.576238460821955,75.00000000000001,5.674512342444944,50.00000000000001,50.00000000000001,50.00000000000001,76723.05351797094,206687.15089692484,10412.005760361386,152407.39241630188,1310591.693061971,6225.813652203482,1286.8170783864725,7242.951837432895,11742.964082062728,3515.133557614602,952.0844271132759,113784.38287769875,26.584264085077937,15.331332690001524,1.7028768849268006,329.09654190041005,3952794.101043432,39764.4414427751,140.98701499856472,91566.71937244518,693114.8557083139,23668.53691990653,1084.8872545127483,2258.4682980276552,5035324.420994751,279431.4956209269,13255.022769549198,870370.9824868023,4.732019499586267e-09,8.178393872577562e-09,8.740920462676581e-06,1.2748808400363358e-06,2.882732334553245e-07,3.115885072329095e-06,1.2283039943995732e-05,8.923505102581272e-06,0.0004171237037816847,0.0003974800358191458,0.005315126551084483,0.0001376398401145408,0.006216276268505667,0.005159415187033131,0.17532370023620983,0.006953357596773348,8.96615425621833e-09,1.311772276148894e-07,4.365721867545108e-06,2.4009053459221385e-06,2.6618469491570943e-08,3.4082535593014806e-07,1.937940755124771e-05,1.634216732107974e-05,1.0753268053466033e-08,3.506392366232037e-08,2.1352674291285614e-06,6.42916958249937e-08,469.83600759506226,63,0
173,827,30.6187234191967,3.7811618108344627,3.9999999999999996,2.288950421495184,3.9814151718184148,3.7965902169203884,3.9999999999999996,54.57768626496148,75.00000000000001,5.67411228193465,50.00000000000001,50.00000000000001,50.00000000000001,30.618723397387797,3.7811619108344625,3.9999999999999996,2.288950421495184,3.9814151718184148,3.7965902169203884,3.9999999999999996,54.57768506223786,75.00000000000001,5.67411228193465,50.00000000000001,50.00000000000001,50.00000000000001,76733.7334345358,206695.9695484007,10412.229279936972,152410.80863810057,1310292.7651372873,6223.9161951600745,1286.1354268836153,7239.8164641219955,11744.637877601552,3515.552668445768,952.1946491940768,113798.95539897788,26.583174939717114,15.333154020773447,1.7029776224881905,329.0750896977506,4186707.469630777,37063.62429611356,167.88004222196946,91964.44089193217,693087.8471635701,23668.666868781587,1084.8942280111776,2258.7880652050453,5035335.0744365845,279435.1275503923,13255.19126831057,870378.4895229213,4.732292070684741e-09,8.178878226939689e-09,8.741204869929686e-06,1.2749180603680374e-06,2.883665556362875e-07,3.1162471126426483e-06,1.2287053329105693e-05,8.924050994727817e-06,0.00041707548938462916,0.00039744118195268345,0.0053145161486354104,0.00013762171770593054,0.006216261040654267,0.0051595193398549484,0.17532455153518722,0.006953299270708149,8.751121550459762e-09,1.2937568129438028e-07,4.200045846331491e-06,2.3946822503139027e-06,2.6620067483535115e-08,3.4084554321282986e-07,1.9380556051653934e-05,1.634313516400572e-05,1.0753913359458348e-08,3.506601787346305e-08,2.135396571958537e-06,6.429559496742593e-08,575.2807428836823,77,0
49,852,30.62143006470298,3.781076647126582,3.9999999999999996,2.2891307771434906,3.986944917776567,3.9535971791426245,3.9999998999999997,54.58735216524611,75.00000000000001,5.671304368887163,50.00000000000001,50.00000000000001,50.00000000000001,30.62143001850692,3.781076647126582,3.9999999999999996,2.2891307771434906,3.986944917776567,3.9535971791426245,3.9999999999999996,54.58735216524611,75.00000000000001,5.671304368887163,50.00000000000001,50.00000000000001,50.00000000000001,76790.37384439526,206730.40800867602,10413.062219012481,152421.817045314,1325695.2273360083,6299.791390920003,1319.8835874241647,7356.36941010072,11747.116286361688,3516.301353625072,952.3017724242604,113812.97759633319,26.552335561431732,15.312184969853156,1.7056605929862076,328.81918225090567,4626370.797953919,32592.521946956054,230.33013762595692,92587.03129580189,694777.8674817485,23682.061376310303,1085.4826937062276,2251.920077899944,5036036.49126336,279498.349296045,13257.204188917007,870519.879239915,4.731285493196551e-09,8.177154056994025e-09,8.738399823855422e-06,1.2745074680000024e-06,2.8424879170658274e-07,3.1061439420255767e-06,1.2109865527690437e-05,8.921258506318702e-06,0.00041711310124093576,0.00039739449409151843,0.005313964229892447,0.00013760920213886027,0.006216203122812998,0.005159633747798543,0.17532606170299947,0.006952806094602788,8.373599764019664e-09,1.2610283938975985e-07,3.918983518188397e-06,2.384938649411139e-06,2.661331161679162e-08,3.407730153937313e-07,1.937645474662877e-05,1.633968977800908e-05,1.0751626346538846e-08,3.50585907769584e-08,2.134950238562305e-06,6.428200925232128e-08,499.57995891571045,67,0
37,871,30.622137249221012,3.78113898188292,3.9999999999999996,2.288983514496098,3.9959300080803772,3.955784416734214,3.9999999999999996,54.584002095392165,75.00000000000001,5.672324870297969,50.00000000000001,50.00000000000001,49.99999879727639,30.622137224580253,3.78113898188292,3.9999999999999996,2.288983514496098,3.9959300080803772,3.955784416734214,3.9999999999999996,54.584002095392165,75.00000000000001,5.672324870297969,50.00000000000001,50.00000000000001,50.00000000000001,76777.1715096911,206729.1797836656,10413.062359555548,152423.1673429755,1350607.7128907451,6426.116347639236,1376.1022018980489,7556.432371820461,11749.935760904802,3516.7919499718655,952.4974026543589,113840.19175154722,26.57807120152632,15.336157321320329,1.7031928418999684,329.01893115723357,4632574.58740917,32529.001283964662,231.34647403004556,92591.3336901896,697251.0505522673,23693.424037570163,1086.0593545517497,2237.4933432337275,5035555.014919152,279461.72569583566,13256.172321626307,870436.4139310954,4.732681724854128e-09,8.179594126824014e-09,8.741080079613605e-06,1.2748870958550573e-06,2.7788437585028914e-07,3.092042773033714e-06,1.1837698187432236e-05,8.922552480689467e-06,0.00041695441113904965,0.00039732065170715406,0.005312736279015755,0.00013756949349123286,0.006216193504380578,0.005159790735547055,0.17532744842984496,0.00695305102104779,8.370950964073908e-09,1.2609531864631772e-07,3.9163840175207536e-06,2.3855392919607016e-06,2.6619423149274255e-08,3.4087512795996417e-07,1.938224995915609e-05,1.6344565664933698e-05,1.0754870664644795e-08,3.5069122463172975e-08,2.135591363817069e-06,6.430144686264992e-08,498.8909661769867,67,0
177,775,30.622567825614112,3.7811600615140195,3.9999999999999996,2.2890746366168186,3.9928725778763163,3.9990741758135195,3.9999999999999996,54.57110577447657,75.00000000000001,5.675707511073848,50.00000000000001,50.00000000000001,50.00000000000001,30.622545411404154,3.7811185117577444,3.9999999999999996,2.289088666081795,3.992914317505905,3.9990796970859703,3.9999999999999996,54.577967811042484,75.00000000000001,5.6738048061511,50.00000000000001,50.00000000000001,50.00000000000001,76683.48285567072,206653.01043792366,10411.135669421881,152393.89046383664,1342216.4811073516,6387.463400579691,1357.3107159298772,7497.293672853422,11736.988202388184,3513.076949213876,951.5101663018088,113714.60591987721,26.58872240070564,15.315104451954948,1.7033497984882828,328.90398220319616,4759630.809322638,31349.349475035386,252.110509074439,92733.34143209073,696378.2630685659,23686.605409926953,1085.7199943357318,2240.8564766325594,5035565.924841435,279437.0874104785,13254.881189336167,870387.2238673264,4.730442647670342e-09,8.17561312977484e-09,8.738845003639985e-06,1.2745964189559516e-06,2.799144326524974e-07,3.0956026663571055e-06,1.1924597046663144e-05,8.918660183032006e-06,0.00041739787198004065,0.0003976587139622477,0.005318325979973229,0.00013773324091053042,0.006216395576071977,0.005159082017232782,0.17532063420653943,0.006953849713683063,8.265063047240571e-09,1.2513533002609115e-07,3.840557297531951e-06,2.382268915436811e-06,2.660708837894865e-08,3.407091181037152e-07,1.9372806679928104e-05,1.6336610795715815e-05,1.0749551943898258e-08,3.5051879841737224e-08,2.1345268511417155e-06,6.426926850123742e-08,509.30529952049255,68,0
65,985,30.623092746606677,3.781155986116537,3.9999999999999996,2.2889617198341536,3.999803508476405,3.999976316139979,3.9999999999999996,54.57703478387422,75.00000000000001,5.674241393008633,50.00000000000001,50.00000000000001,50.00000000000001,30.623092746606677,3.781155986116537,3.9999999999999996,2.2889617198341536,3.999803508476405,3.999976316139979,3.9999999999999996,54.57703478387422,75.00000000000001,5.674241393008633,50.00000000000001,50.00000000000001,50.00000000000001,76727.64082274606,206689.8708576953,10412.071219511006,152408.24221804313,1361498.9707068487,6482.6314809072255,1400.9997940381663,7646.869585929435,11743.835052355189,3515.4632831406366,952.1655401722985,113793.99774898254,26.57015623173605,15.321663452256523,1.7050448989159013,328.822835554057,4762334.402186241,31325.569513157232,252.54742599859858,92737.02955813445,698319.0992196833,23697.45694206267,1086.2596704300752,2230.729421129037,5035357.2144856,279435.49409686105,13255.170744643892,870379.6852803493,4.732359110293298e-09,8.178981863046971e-09,8.741472352446087e-06,1.2749613467713671e-06,2.75149015375844e-07,3.085455853245414e-06,1.1720922769504808e-05,8.921335099803398e-06,0.0004171203235903596,0.00039747624479743917,0.005315011038775706,0.0001376364878114459,0.006216352273773039,0.005159638582068402,0.1753246564038382,0.006953382028423536,8.266370002591813e-09,1.2516832407389416e-07,3.840617941132464e-06,2.3832086105782025e-06,2.6616633887047956e-08,3.408497362619385e-07,1.938080028845388e-05,1.6343342243062635e-05,1.0754043649871807e-08,3.506645003764176e-08,2.13542215003609e-06,6.429635257746696e-08,724.6043539047241,76,0
153,1250,30.696502409160065,3.62470662370717,3.9999999999999996,2.509218801365117,1.9999999999999998,3.822910569614475,3.9999999999999996,70.22193211390396,75.00000000000001,3.108773439822642,21.18366759136853,50.00000000000001,50.00000000000001,30.696502409160065,3.62470662370717,3.9999999999999996,2.509218801365117,1.9999999999999998,3.822910569614475,3.9999999999999996,70.22193211390396,75.00000000000001,3.108773439822642,21.18366759136853,50.00000000000001,50.00000000000001,285631.9172145462,259419.27324687672,11361.193518560352,162438.7745854321,136709.91028781977,6176.709676269964,153.98745718232672,4262.07960083388,7770.471418498072,3745.854307469358,904.3886792326728,102542.08423247162,136.5222295733033,8.419320876186736,8.981369632710985,223.6045836473695,4571835.450761117,43886.98452547533,163.37821591570525,98815.11694721169,601572.5434380013,39249.895292176836,1533.5702685884714,18626.212806289666,5916182.374814566,354316.99735887244,15540.669495346676,1040192.0911185031,4.180662810212727e-09,7.326074164235558e-09,6.490306712068319e-06,9.629137273713145e-07,1.3354983851162696e-06,3.81781928083253e-06,6.182960960649405e-05,8.558685058298427e-06,0.0005267295171910722,0.0004434277497678426,0.005535480271908996,0.00015100331814121333,0.006118313581690345,0.005429674352639836,0.17468296786085727,0.006989077992025206,7.735747190669983e-09,1.1474142688363028e-07,3.7015851767035306e-06,2.1425416561889537e-06,2.381752912225048e-08,3.075656580041707e-07,1.7382503118611633e-05,1.4639022493735409e-05,9.554694546686266e-09,3.120376328668133e-08,1.9017335991420952e-06,5.7011407638691655e-08,732.7998161315918,98,0
142,2038,30.84464563910025,3.7809851694456578,3.9999999999999996,2.2898470456491555,3.1338408424519497,3.5132582801164487,2.048035770303838,54.549090765040816,75.00000000000001,5.681688271601382,50.00000000000001,50.00000000000001,50.00000000000001,30.844645581758307,3.7809851694456578,3.9999999999999996,2.2898470456491555,3.1338408424519497,3.5132583801164485,2.048035770303838,54.549090765040816,75.00000000000001,5.681687068877762,50.00000000000001,50.00000000000001,50.00000000000001,2435086.0474408255,20903.62463876635,2218.5556268729115,113164.27980554238,38591.22081521241,298.61163621155276,196.92139819215674,4649.068213563947,11683.73614821866,3499.3340017708283,947.6422192878696,113210.83023161965,26.62727190837181,15.253314092354922,1.6937853787003019,330.6686748480837,493743.4724533821,168835.22561435978,249.9926025201193,98870.6487825642,117381.77202447984,35620.33584170637,1344.7860177488278,29653.427846981314,1832797.5167771291,711392.2398033368,24517.03511454137,1191735.961448098,6.538182982090038e-09,8.283021439380993e-09,9.26298292001734e-06,1.285029587034063e-06,6.500038898786494e-06,8.810133439879365e-06,0.0004120569046597757,1.7394158808085585e-05,0.00041829534975901456,0.0003980099346232558,0.0053267598390737605,0.00013803692300969352,0.006203410726113227,0.005143873480159274,0.17493053243263468,0.006939707035057053,1.0046897752931537e-08,1.3932591300334122e-07,5.409967369378316e-06,2.433271630975849e-06,2.679851192309192e-08,3.4408282972586005e-07,1.9400311929823338e-05,1.6251923292518108e-05,9.736857558958548e-09,3.280063787266625e-08,1.9353629149269743e-06,5.658126658938675e-08,1172.0537331104279,157,0
32,1558,30.899560722839816,3.7809204257914537,3.9999999999999996,2.289987418358243,3.981315019729961,3.550593053202965,2.014351555664307,54.5507633922487,75.00000000000001,5.681264403192173,49.99999879727639,50.00000000000001,50.00000000000001,30.8995606504164,3.7809204257914537,3.9999999999999996,2.289987418358243,3.981315019729961,3.550593053202965,2.014351555664307,54.55076459497232,75.00000000000001,5.681264403192173,50.00000000000001,50.00000000000001,50.00000000000001,2210921.1003361195,28031.328051625806,2070.8034413860746,111191.6788106741,1311067.3483394175,6236.08970124327,1287.0997772717792,7258.084980289853,11677.438473152299,3498.191927755726,947.2808856521353,113159.37319843275,26.609105578464828,15.23487780453995,1.6943661563791061,330.82690070729035,513829.6382639906,169754.37926156717,241.89212652161007,99685.2515296196,47719.14737401312,37685.93153436628,1428.534642397139,25739.612841332913,1832138.858909024,724963.7932557878,24873.28758857531,1208724.2764281747,6.07633600096822e-09,8.25345482400127e-09,8.80143529990137e-06,1.2318737412018356e-06,2.8733251657900307e-07,3.1042097560133095e-06,1.2241810018222661e-05,8.889139346102781e-06,0.0004193944445165014,0.0003989789990752223,0.005339962973706304,0.00013839100646222368,0.006216495694102574,0.005154242124902051,0.17529795229850845,0.006954017163297541,9.959340120846706e-09,1.386452357145305e-07,5.337119063448754e-06,2.431970018132648e-06,2.6805010227525332e-08,3.434837215097193e-07,1.94040808141735e-05,1.627917479964486e-05,9.68508628626596e-09,3.262198757292462e-08,1.9254323344423426e-06,5.618754899667118e-08,910.6290974617004,122,0
45,1997,30.89970784190369,3.780978431439826,3.9999999999999996,2.2897975178788905,3.908909369375752,3.5929258576571694,2.017721073109689,54.549472307620775,75.00000000000001,5.681823364559942,50.00000000000001,50.00000000000001,50.00000000000001,30.89970783175997,3.7809785314398257,3.9999999999999996,2.2897975178788905,3.908909369375752,3.5929258576571694,2.017721073109689,54.54947110489716,75.00000000000001,5.681823364559942,50.00000000000001,50.00000000000001,50.00000000000001,2233232.374567917,27276.953626904375,2085.619938369993,111396.65795314149,1118906.5175955216,5236.518711214601,889.7885045658384,5739.306615937766,11681.878997519205,3499.435552004465,947.6845156684703,113210.47853471804,26.627452304604443,15.26281281177662,1.6919893646706285,331.10965626833416,551647.4347048377,166358.56454324172,215.43993081017385,99924.43456056571,52776.49919706983,37497.84629274098,1421.003819621895,26052.161912351483,1831784.9615801503,723534.6839143571,24836.01374767866,1206892.7948732555,6.123179315805136e-09,8.260525792861094e-09,8.851408366598541e-06,1.2377671085478566e-06,3.481892497719512e-07,3.2435299702886083e-06,1.4908325972939746e-05,8.91081964890891e-06,0.00041913433604087404,0.0003988402341830915,0.005337512012177668,0.00013831651281922972,0.006216361103045754,0.0051544278116731285,0.17529801159580571,0.006953931070590978,9.899482248865458e-09,1.3800983939239667e-07,5.276323898753533e-06,2.429755733683123e-06,2.6828652335478552e-08,3.4373852350368605e-07,1.9414632943329964e-05,1.628558964483051e-05,9.695680553909748e-09,3.265833600359675e-08,1.9275084722782834e-06,5.6258434456660945e-08,1146.9108016490936,154,0
