,molecule,temperature,restart,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
190,R32,301,2,767.6709419680001,130.612862084,8.528715471819654,33.63857186159,-1485.9709642609998,1895.0796811799999
191,R32,301,3,760.4118516519999,133.0917740265,8.30311221928322,33.67708456441599,-1372.8940240110198,1930.2229095200003
192,R32,321,1,,,,,,
193,R32,321,2,,,,,,
194,R32,321,3,,,,,,
195,R41,210,1,847.3229796,10.13108335727,14.175495764638612,4.545098257719999,-5398.991811939999,987.395323731
196,R41,210,2,846.9174933,10.180055651550001,14.158274153917347,4.56224196343,-5382.79731488,991.918022787
197,R41,210,3,847.4932644139999,10.15636671443,14.17216655772946,4.568694191890001,-5392.716170979999,990.1898699949999
198,R41,230,1,781.21292725,21.874528663499998,12.638323255311336,9.83568051393,-4497.22935426,949.3564171810001
199,R41,230,2,783.525744102,22.9516483419,12.59007092310417,10.24999795689,-4442.5263032699995,986.5058425479999
200,R41,230,3,783.518294981,22.3128425469,12.62943189969973,10.02212901088,-4487.990460250001,961.986022989
201,R41,250,1,704.6731122980001,46.0029777455,10.621424670737394,19.539338274140004,-3419.82172271,929.318844103
202,R41,250,2,707.406868035,47.3953421983,10.572010461702865,20.06417414922,-3399.4496440300004,943.256706507
203,R41,250,3,705.4861539,46.7971789836,10.597052710818959,19.866920194210003,-3417.0502438099993,929.8371586610001
204,R41,270,1,602.1814404569999,100.1237221932,7.638558521539656,35.924065968118,-2060.649513212,892.2751063479999
205,R41,270,2,606.3836266960001,99.96705330680001,7.690976233736961,35.971767945673506,-2088.736820604,891.1697957970001
206,R41,270,3,600.298339047,97.44589109820001,7.726207797779475,35.7650716660527,-2057.7457788879997,908.2988082879999
207,R41,290,1,,,,,,
208,R41,290,2,,,,,,
209,R41,290,3,,,,,,
210,R50,130,1,517.353939848,4.11867018056,9.250631137532796,2.63309200411,-3607.0006294499995,441.33250131799997
211,R50,130,2,517.351774461,3.85755117024,9.26288508943399,2.47444621908,-3643.80377319,414.62085682000003
212,R50,130,3,517.076880105,3.86071164807,9.260778668053712,2.4732048288699997,-3644.4232013000005,414.421900264
213,R50,140,1,497.676674312,7.10037047266,8.827809210793149,4.76414336718,-3187.4503095800005,466.772255944
214,R50,140,2,497.49318911800003,7.27167372684,8.80933197113821,4.85729835555,-3167.7835363400004,477.56875851499996
215,R50,140,3,497.313512493,7.41654582529,8.802116735762969,4.957033933050001,-3154.0504496599997,487.350499921
216,R50,150,1,475.99011267400004,12.50403258396,8.286364977125627,8.58385120673,-2691.0020984299995,523.587727936
217,R50,150,2,475.86416627899996,12.089391485,8.30841702008754,8.338404812970001,-2708.84233111,508.809791407
218,R50,150,3,475.330272587,11.85660935753,8.307967987493237,8.16849931717,-2717.61180735,497.69491996
219,R50,160,1,452.53954946,19.4504200992,7.718965887064942,13.57362254798,-2247.1035529799997,533.8748990160001
220,R50,160,2,451.92454439700003,19.5154694689,7.696412103972021,13.57252900514,-2235.15841854,537.702015271
221,R50,160,3,451.410185078,19.373363719399997,7.703949400135609,13.531695452500001,-2238.9562988599996,529.677851132
222,R50,170,1,424.938742767,29.1727910715,7.019891977084097,20.37975180353,-1753.9727397380002,516.662386208
223,R50,170,2,426.253702212,30.2517900762,6.9964837562117825,20.79511009436,-1752.2520329999998,537.192203771
224,R50,170,3,425.314461199,30.047984164500004,6.980615474818341,20.699267833239997,-1745.707243674,527.1075733289999
